"","year","edad","SxH","SxM"
"3047",2019,77,0.951093750115685,0.960647693319419
"3048",2020,78,0.947401666553088,0.957188260453004
"3049",2021,79,0.943437986571271,0.953443564383977
"3050",2022,80,0.939188315161932,0.949392205215984
"3051",2023,81,0.934638560169824,0.945009246440621
"3052",2024,82,0.929769179354762,0.94027070289248
"3053",2025,83,0.924562077829598,0.935152451979627
"3054",2026,84,0.91899918454805,0.929627861951692
"3055",2027,85,0.913060754389345,0.923669891719754
"3056",2028,86,0.906661970839866,0.917206130417539
"3057",2029,87,0.899699333489177,0.910149503188765
"3058",2030,88,0.892120932903467,0.902445372509801
"3059",2031,89,0.883870390537588,0.894034636425986
"3060",2032,90,0.8748866094898,0.884853538818131
"3061",2033,91,0.865103560609236,0.87483352681047
"3062",2034,92,0.854450102437834,0.863901167075632
"3063",2035,93,0.842849866135826,0.851978139846681
"3064",2036,94,0.830221218498348,0.838981332512268
"3065",2037,95,0.816477329172942,0.824823062303181
"3066",2038,96,0.801526381360819,0.809411457748241
"3067",2039,97,0.785271951018446,0.792651031492025
"3068",2040,98,0.767613596206253,0.774443482234307
"3069",2041,99,0.74844770575218,0.754688758588457
"3070",2042,100,0.727668644268782,0.733286430019551
"3071",2043,101,0.705170246552419,0.710137395703329
"3072",2044,102,0.680847707745324,0.685145958521922
"3073",2045,103,0.654599898078236,0.658222286047793
"3074",2046,104,0.626332142530028,0.629285257715459
"3075",2047,105,0.595959462583962,0.598265681567787
"3076",2048,106,0.563410268860168,0.565109837519123
"3077",2049,107,0.528630455856257,0.52978326364779
"3078",2050,108,0.491587802575464,0.492274670536479
"3079",1970,109,0.45227653862101,0.452599828142168
"3080",1971,110,0.662202281817696,0.662316778930402
"3081",1972,1,0.970879945656549,0.97630583377444
"3082",1973,2,0.993730726413949,0.994198067273289
"3083",1974,3,0.998024179844557,0.99812221313903
"3084",1975,4,0.998861305262982,0.998925950038401
"3085",1976,5,0.999157053369353,0.999235430332781
"3086",1977,6,0.999309103685259,0.999406629688456
"3087",1978,7,0.999413623271984,0.999521072399128
"3088",1979,8,0.999465474352315,0.999583740124136
"3089",1980,9,0.999493484712981,0.999624997478867
"3090",1981,10,0.999503552053172,0.999649816635859
"3091",1982,11,0.99949673095302,0.999660502211839
"3092",1983,12,0.999471514337671,0.999658095512631
"3093",1984,13,0.999425185419532,0.999643374553748
"3094",1985,14,0.999355366149737,0.999617891116462
"3095",1986,15,0.999260939537303,0.999583942937617
"3096",1987,16,0.999142550483746,0.999544209658033
"3097",1988,17,0.999002666354649,0.999501528954315
"3098",1989,18,0.998845303933164,0.999458189666002
"3099",1990,19,0.99867529190902,0.999415999599955
"3100",1991,20,0.998498036615357,0.999376341847162
"3101",1992,21,0.998318886295528,0.999339676039683
"3102",1993,22,0.998142510382075,0.999305932819038
"3103",1994,23,0.997972747424734,0.999274694803935
"3104",1995,24,0.997812488268436,0.999245283400082
"3105",1996,25,0.997663488600129,0.999216567436056
"3106",1997,26,0.997526576718228,0.999187305873116
"3107",1998,27,0.997401571757076,0.999156567719125
"3108",1999,28,0.997287516794086,0.999123083846707
"3109",2000,29,0.997182956328375,0.999085897465628
"3110",2001,30,0.997085992752747,0.999044328970671
"3111",2002,31,0.996994339532053,0.998997526687791
"3112",2003,32,0.996905414955652,0.998944627483774
"3113",2004,33,0.996816650806394,0.998885092297386
"3114",2005,34,0.996725505891929,0.998818300916399
"3115",2006,35,0.996629437841679,0.998743665692718
"3116",2007,36,0.996525883932603,0.99866068839759
"3117",2008,37,0.996412466094803,0.99856861058141
"3118",2009,38,0.996286963076067,0.998466704090352
"3119",2010,39,0.996147264947598,0.998354237737045
"3120",2011,40,0.995991369741983,0.998230457699407
"3121",2012,41,0.995817322511156,0.998094280156235
"3122",2013,42,0.995623080248003,0.99794486560432
"3123",2014,43,0.995406780442072,0.997781079451054
"3124",2015,44,0.99516657047757,0.997601421457595
"3125",2016,45,0.994900493648591,0.997404625138723
"3126",2017,46,0.994606671281678,0.997189284926413
"3127",2018,47,0.994282905974949,0.996953660349503
"3128",2019,48,0.993927023739634,0.996695651252413
"3129",2020,49,0.993537093408951,0.996413455369816
"3130",2021,50,0.993110455990602,0.996105212739127
"3131",2022,51,0.992644421065395,0.995767968779924
"3132",2023,52,0.992136510280045,0.995399019811611
"3133",2024,53,0.99158356970555,0.994996122244118
"3134",2025,54,0.990982082075203,0.994555787515446
"3135",2026,55,0.990328983429529,0.994074455606195
"3136",2027,56,0.989620559691447,0.993548638890681
"3137",2028,57,0.98885248781133,0.99297436925778
"3138",2029,58,0.988020720528437,0.992347311495347
"3139",2030,59,0.987120374648513,0.991662790285785
"3140",2031,60,0.986146676408401,0.990915377720387
"3141",2032,61,0.985094385667372,0.990099764601602
"3142",2033,62,0.983957490872398,0.989209708880564
"3143",2034,63,0.982729986890368,0.98823839143437
"3144",2035,64,0.98140488972292,0.987179297606906
"3145",2036,65,0.979975569023207,0.986024414825008
"3146",2037,66,0.97843452417784,0.984765280602017
"3147",2038,67,0.976773156626276,0.983393012002347
"3148",2039,68,0.974983846263944,0.981898066292904
"3149",2040,69,0.973056912317506,0.980269874557608
"3150",2041,70,0.970982616224052,0.97849696094478
"3151",2042,71,0.968750260271935,0.976567227817865
"3152",2043,72,0.966348898510226,0.97446694661154
"3153",2044,73,0.963767731835328,0.972182543878968
"3154",2045,74,0.960994157125557,0.969699904983882
"3155",2046,75,0.958014808679692,0.967001719587566
"3156",2047,76,0.954815395325703,0.964070760772892
"3157",2048,77,0.951382943772017,0.960888920688258
"3158",2049,78,0.947700306878687,0.957438768015743
"3159",2050,79,0.943746105783263,0.953702951782337
"3160",1970,80,0.939505943110585,0.949659901529916
"3161",1971,81,0.934965424051488,0.945284682355627
"3162",1972,82,0.930104848286478,0.940553076071243
"3163",1973,83,0.924906115057255,0.935440697280662
"3164",1974,84,0.919351092350232,0.929920971347393
"3165",1975,85,0.913419880645986,0.923966614634119
"3166",1976,86,0.907027764522443,0.917505270734987
"3167",1977,87,0.900071529704711,0.910450365322243
"3168",1978,88,0.892499175355273,0.902747169773018
"3169",1979,89,0.884254218661313,0.894336486907469
"3170",1980,90,0.875275444694303,0.885154462084092
"3171",1981,91,0.865496691624087,0.875132442217891
"3172",1982,92,0.8548466695175,0.86419689385235
"3173",1983,93,0.84324884500532,0.852269399543455
"3174",1984,94,0.830621403857476,0.839266754429402
"3175",1985,95,0.816877318176184,0.825101192374362
"3176",1986,96,0.801924558069193,0.8096807716164
"3177",1987,97,0.785666472184454,0.792909952422048
"3178",1988,98,0.768002379450095,0.774690404651841
"3179",1989,99,0.748828421463956,0.754922077390204
"3180",1990,100,0.728038712235031,0.733504576429284
"3181",1991,101,0.705526839031212,0.710338879778452
"3182",1992,102,0.681187761009369,0.68532941801371
"3183",1993,103,0.6549201336811,0.658386541168475
"3184",1994,104,0.626629100494087,0.629429370660607
"3185",1995,105,0.596229548165,0.598389018982302
"3186",1996,106,0.563649814225852,0.565212133373381
"3187",1997,107,0.528835797492976,0.529864679507513
"3188",1998,108,0.491755374572271,0.492335848969948
"3189",1999,109,0.452402980376998,0.452641935005508
"3190",2000,110,0.662389113870808,0.662371418977169
"3191",2001,1,0.971812677005023,0.977089041371084
"3192",2002,2,0.994145978015872,0.994576019047802
"3193",2003,3,0.998150111818814,0.998243976104278
"3194",2004,4,0.998932530624052,0.998992789900723
"3195",2005,5,0.999207841526954,0.999280753176857
"3196",2006,6,0.9993497536875,0.99944006239801
"3197",2007,7,0.999446973655917,0.99954647266691
"3198",2008,8,0.999493739315415,0.999604526133609
"3199",2009,9,0.999518303506066,0.999642606045382
"3200",2010,10,0.999526033002361,0.999665210141477
"3201",2011,11,0.999517713215365,0.999674365355983
"3202",2012,12,0.999491682251175,0.999670935068619
"3203",2013,13,0.999445114770689,0.999655578864011
"3204",2014,14,0.99937553490466,0.999629777615308
"3205",2015,15,0.999281738693478,0.999595803919847
"3206",2016,16,0.999164295089914,0.999556345353503
"3207",2017,17,0.999025623816302,0.999514254599101
"3208",2018,18,0.99886972329177,0.999471825053509
"3209",2019,19,0.998701409003296,0.999430845379659
"3210",2020,20,0.998526091461291,0.999392655369161
"3211",2021,21,0.99834912116243,0.999357659904131
"3212",2022,22,0.998175158485941,0.999325723814986
"3213",2023,23,0.99800802912528,0.999296370682457
"3214",2024,24,0.997850589723005,0.999268865744559
"3215",2025,25,0.997704557809171,0.999242041577202
"3216",2026,26,0.997570715558828,0.999214635538314
"3217",2027,27,0.997448836055723,0.99918569498157
"3218",2028,28,0.997337912768563,0.999153946818303
"3219",2029,29,0.997236447103246,0.999118439055932
"3220",2030,30,0.997142509127737,0.999078495140447
"3221",2031,31,0.997053776343721,0.999033270845617
"3222",2032,32,0.996967657003145,0.998981911566462
"3223",2033,33,0.996881571388464,0.99892388548538
"3224",2034,34,0.996792974967402,0.998858581109927
"3225",2035,35,0.99669933860554,0.998785421221128
"3226",2036,36,0.996598113803984,0.998703912612733
"3227",2037,37,0.996486935543695,0.998613305762979
"3228",2038,38,0.996363600373019,0.998512884128845
"3229",2039,39,0.996226027148938,0.998401928398163
"3230",2040,40,0.996072239754997,0.998279692830249
"3231",2041,41,0.995900303539609,0.998145100206294
"3232",2042,42,0.995708194557457,0.997997331701475
"3233",2043,43,0.995494079449788,0.997835262818025
"3234",2044,44,0.995256132343377,0.99765740102805
"3235",2045,45,0.994992415443094,0.99746250912061
"3236",2046,46,0.994701067824485,0.997249177784291
"3237",2047,47,0.994379905182775,0.997015683935309
"3238",2048,48,0.994026790369981,0.996759974892004
"3239",2049,49,0.993639812395965,0.9964802385533
"3240",2050,50,0.993216315720152,0.996174613640609
"3241",1970,51,0.992753636072062,0.995840191060442
"3242",1971,52,0.992249301021779,0.995474274640984
"3243",1972,53,0.991700178475442,0.99507462878618
"3244",1973,54,0.991102769286905,0.994637786829986
"3245",1974,55,0.990454033693382,0.994160201457773
"3246",1975,56,0.9897502451471,0.99363839498258
"3247",1976,57,0.988987104718644,0.993068411506685
"3248",1977,58,0.988160591591472,0.992445949106477
"3249",1978,59,0.987265796480559,0.991766333665325
"3250",1979,60,0.986297958452535,0.991024127518826
"3251",1980,61,0.985251859397578,0.990214066397416
"3252",1981,62,0.984121511666076,0.989329904739712
"3253",1982,63,0.982900869277483,0.988364799432714
"3254",1983,64,0.98158294191537,0.987312295222752
"3255",1984,65,0.980161127185768,0.986164353144608
"3256",1985,66,0.978627893981853,0.984912484184424
"3257",1986,67,0.976974626904081,0.98354782826249
"3258",1987,68,0.975193745303162,0.982060851681694
"3259",1988,69,0.973275508905365,0.980440951257897
"3260",1989,70,0.971210133949887,0.978676628536355
"3261",1990,71,0.968986938408155,0.976755762272841
"3262",1991,72,0.966594943283515,0.974664558989727
"3263",1992,73,0.964023272087056,0.972389456124906
"3264",1993,74,0.961259318967414,0.96991635383561
"3265",1994,75,0.958289685498934,0.967227827296256
"3266",1995,76,0.95509998058892,0.964306543671848
"3267",1996,77,0.95167724172665,0.961134345182407
"3268",1997,78,0.948004292602138,0.957693707649818
"3269",1998,79,0.944059815201466,0.953967004643719
"3270",1999,80,0.939829409262162,0.949932492012306
"3271",2000,81,0.935298372735817,0.945565235112503
"3272",2001,82,0.930446844515459,0.94084077811714
"3273",2002,83,0.925256716929999,0.935734467370311
"3274",2003,84,0.919709795286341,0.930219784454888
"3275",2004,85,0.913786022323022,0.924269197274919
"3276",2005,86,0.907400785560784,0.917810403944634
"3277",2006,87,0.90045116149897,0.910757337636249
"3278",2007,88,0.892885055768461,0.903055176093772
"3279",2008,89,0.88464587881934,0.894644624240555
"3280",2009,90,0.875672294856195,0.885461726127501
"3281",2010,91,0.865898006128951,0.875437725602894
"3282",2011,92,0.855251570555352,0.864498986199868
"3283",2012,93,0.843656286113149,0.852566989957242
"3284",2013,94,0.831030152956351,0.839558437044339
"3285",2014,95,0.817285940577921,0.825385475457419
"3286",2015,96,0.802331400471398,0.809956090973657
"3287",2016,97,0.786069648028237,0.793174689774465
"3288",2017,98,0.768399756726499,0.774942911788207
"3289",2018,99,0.74921761433944,0.755160706248094
"3290",2019,100,0.728417077524549,0.733727715895091
"3291",2020,101,0.705891479291204,0.710544999312002
"3292",2021,102,0.681535536324225,0.685517117790514
"3293",2022,103,0.655247683438975,0.658554608276407
"3294",2023,104,0.62693287741024,0.629576840165275
"3295",2024,105,0.596505866255299,0.598515237997623
"3296",2025,106,0.563894912105349,0.565316825534522
"3297",2026,107,0.529045917836645,0.529948006748178
"3298",2027,108,0.491926859887444,0.492398466238667
"3299",2028,109,0.452532383591854,0.452685033554667
"3300",2029,110,0.662580369080525,0.66242735028222
"3301",2030,1,0.973095725351455,0.978165036674924
"3302",2031,2,0.994686582063503,0.995068162433481
"3303",2032,3,0.998315117891197,0.998403288878487
"3304",2033,4,0.999025994910068,0.999080532959111
"3305",2034,5,0.999274683068135,0.999340475580097
"3306",2035,6,0.999403350962984,0.99948428143388
"3307",2036,7,0.999491052680216,0.99958020958916
"3308",2037,8,0.999531287488643,0.999632243340353
"3309",2038,9,0.99955143646169,0.999666174956544
"3310",2039,10,0.999556186296052,0.999685892183606
"3311",2040,11,0.999545983961676,0.999693064421619
"3312",2041,12,0.999518976332847,0.999688324705389
"3313",2042,13,0.999472203933867,0.999672177054646
"3314",2043,14,0.999403065430566,0.999646006703869
"3315",2044,15,0.999310241248289,0.999612051067149
"3316",2045,16,0.999194196794219,0.999573008205648
"3317",2046,17,0.999057285619078,0.999531751591205
"3318",2047,18,0.9989034798736,0.999490581449826
"3319",2048,19,0.998737576911553,0.999451260267846
"3320",2049,20,0.998564992968087,0.999415067981105
"3321",2050,21,0.998391081692765,0.999382334240477
"3322",1970,22,0.998220491162092,0.999352834420956
"3323",1971,23,0.99805702916841,0.999326012763179
"3324",1972,24,0.997903505086954,0.99930106045385
"3325",1973,25,0.997761583684328,0.999276764164398
"3326",1974,26,0.997631983579669,0.999251835829546
"3327",1975,27,0.997514414747443,0.999225297477702
"3328",1976,28,0.997407803215588,0.999195874782464
"3329",1977,29,0.997310592295588,0.999162625213803
"3330",1978,30,0.997220809156262,0.999124878493826
"3331",1979,31,0.997136084079444,0.999081802235339
"3332",1980,32,0.997053813676494,0.999032554528656
"3333",1981,33,0.996971404855961,0.998976613331826
"3334",1982,34,0.996886310831463,0.998913378491516
"3335",1983,35,0.996796022598493,0.998842285947924
"3336",1984,36,0.996698013028836,0.99876284810481
"3337",1985,37,0.996589936579296,0.998674326511165
"3338",1986,38,0.996469615317834,0.998576018987175
"3339",1987,39,0.996335008070689,0.998467221013592
"3340",1988,40,0.996184174398473,0.998347196670341
"3341",1989,41,0.996015207551845,0.998214877141018
"3342",1990,42,0.995826109664303,0.998069470436171
"3343",1991,43,0.995615086813825,0.997909865304874
"3344",1992,44,0.995380349214983,0.997734579765601
"3345",1993,45,0.995119984585813,0.997542415827084
"3346",1994,46,0.994832155866472,0.997331959297229
"3347",1995,47,0.994514696450938,0.997101511013815
"3348",1996,48,0.994165519255238,0.996849083016036
"3349",1997,49,0.993782740612964,0.996572850502001
"3350",1998,50,0.9933637099368,0.996270950898973
"3351",1999,51,0.99290579887963,0.99594053789809
"3352",2000,52,0.992406543237387,0.995578926361653
"3353",2001,53,0.991862841228558,0.995183892200797
"3354",2002,54,0.991271219016325,0.994751999580725
"3355",2003,55,0.990628670455498,0.994279719538959
"3356",2004,56,0.989931452287043,0.993763588707905
