year,edad,S.x..
2019,5,0.999640023
2019,6,0.999669783
2019,7,0.999367867
2019,8,0.99841874
2019,9,0.999912567
2019,10,0.999842412
2019,11,0.999727686
2019,12,0.999697737
2019,13,0.999409635
2019,14,0.998938872
2019,15,0.999787122
2019,16,0.999668263
2019,17,0.999532066
2019,18,0.999430845
2019,19,0.999019874
2019,20,0.99836826
2019,21,0.999668492
2019,22,0.999512177
2019,23,0.999381219
2019,24,0.999142981
2019,25,0.998313738
2019,26,0.99975648
2019,27,0.999613623
2019,28,0.999373028
2019,29,0.999283391
2019,30,0.998812038
2019,31,0.997299653
2019,32,0.999649535
2019,33,0.999413561
2019,34,0.999032497
2019,35,0.998876249
2019,36,0.998026083
2019,37,0.996080941
2019,38,0.999318894
2019,39,0.998920937
2019,40,0.998389759
2019,41,0.998159766
2019,42,0.996840475
2019,43,0.994791677
2019,44,0.99859888
2019,45,0.997958997
2019,46,0.997321054
2019,47,0.996695651
2019,48,0.994908019
2019,49,0.992851905
2019,50,0.997231818
2019,51,0.996236573
2019,52,0.995524157
2019,53,0.994327551
2019,54,0.991583104
2019,55,0.996019879
2019,56,0.994776225
2019,57,0.993235688
2019,58,0.992279104
2019,59,0.990216079
2019,60,0.98627158
2019,61,0.992443826
2019,62,0.990454372
2019,63,0.988061744
2019,64,0.986708906
2019,65,0.982786338
2019,66,0.977938254
2019,67,0.986087333
2019,68,0.98293256
2019,69,0.979613769
2019,70,0.977020643
2019,71,0.970836556
2019,72,0.965471821
2019,73,0.974937212
2019,74,0.970024682
2019,75,0.965501449
2019,76,0.960647693
2019,77,0.952252876
2019,78,0.962386093
2019,79,0.955762023
2019,80,0.94837242
2019,81,0.942521971
2019,82,0.93423707
2019,83,0.922002847
2019,84,0.933511387
2019,85,0.923715959
2019,86,0.913063377
2019,87,0.904830494
2019,88,0.891791684
2019,89,0.875598724
2019,90,0.884245347
2019,91,0.869661314
2019,92,0.854030902
2019,93,0.840648018
2019,94,0.821146434
2019,95,0.800577249
2019,96,0.80026441
2019,97,0.778637241
2019,98,0.756291675
2019,99,0.733727716
2019,100,0.706803872
2019,101,0.679127137
2019,102,0.662658136
2019,103,0.631353452
2019,104,0.599178086
2019,105,0.564927704
2019,106,0.528083502
2019,107,0.494545022
2019,108,0.453626928
2019,109,0.66295317
2020,0,0.983990894
2020,1,0.99634487
2020,2,0.99753619
2020,3,0.994612419
2020,4,0.999901595
2020,5,0.999825277
2020,6,0.999700555
2020,7,0.999706519
2020,8,0.999444876
2020,9,0.998655596
2020,10,0.999906234
2020,11,0.999830984
2020,12,0.999710064
2020,13,0.999671149
2020,14,0.999380505
2020,15,0.998908564
2020,16,0.999759718
2020,17,0.999637306
2020,18,0.999496386
2020,19,0.999392655
2020,20,0.99894246
2020,21,0.998209259
2020,22,0.999665844
2020,23,0.999501633
2020,24,0.999362924
2020,25,0.99910819
2020,26,0.998214659
2020,27,0.999752883
2020,28,0.999601092
2020,29,0.999345588
2020,30,0.999247711
2020,31,0.998751339
2020,32,0.997188156
2020,33,0.999619518
2020,34,0.99936533
2020,35,0.998960632
2020,36,0.998792014
2020,37,0.997909869
2020,38,0.995942443
2020,39,0.999241096
2020,40,0.998813425
2020,41,0.998250819
2020,42,0.998003418
2020,43,0.99663827
2020,44,0.994557236
2020,45,0.998439912
2020,46,0.997755835
2020,47,0.997077561
2020,48,0.996413455
2020,49,0.994553971
2020,50,0.992431649
2020,51,0.996936495
2020,52,0.995873077
2020,53,0.99510836
2020,54,0.993836058
2020,55,0.990960308
2020,56,0.995585081
2020,57,0.994246756
2020,58,0.992597209
2020,59,0.991563431
2020,60,0.989365917
2020,61,0.9852096
2020,62,0.991659364
2020,63,0.989518658
2020,64,0.986953897
2020,65,0.985485818
2020,66,0.981316722
2020,67,0.976194109
2020,68,0.984692004
2020,69,0.981300241
2020,70,0.977740136
2020,71,0.974942299
2020,72,0.968392128
2020,73,0.962712653
2020,74,0.972492865
2020,75,0.967229041
2020,76,0.962379236
2020,77,0.95718826
2020,78,0.948347751
2020,79,0.958668844
2020,80,0.95158558
2020,81,0.943724223
2020,82,0.937452861
2020,83,0.928697581
2020,84,0.915978942
2020,85,0.927174162
2020,86,0.916715454
2020,87,0.905371595
2020,88,0.896422222
2020,89,0.882619678
2020,90,0.865672317
2020,91,0.873243922
2020,92,0.857662124
2020,93,0.840994129
2020,94,0.826447884
2020,95,0.80585565
2020,96,0.784180167
2020,97,0.781719564
2020,98,0.758655837
2020,99,0.734785664
2020,100,0.710544999
2020,101,0.682113368
2020,102,0.652841768
2020,103,0.633181257
2020,104,0.600036551
2020,105,0.565866729
2020,106,0.529638316
2020,107,0.49099798
2020,108,0.454163328
2020,109,0.66365081
2021,0,0.990248454
2021,1,0.997245704
2021,2,0.998820815
2021,3,0.998606563
2021,4,0.996455188
2021,5,0.999915158
2021,6,0.999848176
2021,7,0.999732302
2021,8,0.999729898
2021,9,0.999494718
2021,10,0.998817571
2021,11,0.999895052
2021,12,0.999812124
2021,13,0.999683345
2021,14,0.999637349
2021,15,0.999339235
2021,16,0.99884933
2021,17,0.999736082
2021,18,0.999610665
2021,19,0.99946452
2021,20,0.99935766
2021,21,0.998863173
2021,22,0.998040113
2021,23,0.999664554
2021,24,0.999491469
2021,25,0.99934387
2021,26,0.9990721
2021,27,0.998116532
2021,28,0.999746206
2021,29,0.999584452
2021,30,0.999312836
2021,31,0.99920588
2021,32,0.998684301
2021,33,0.997076226
2021,34,0.999583675
2021,35,0.999309667
2021,36,0.99887984
2021,37,0.998698084
2021,38,0.997783106
2021,39,0.995793434
